date,iso3166-2,region_code,confirmed_addition,deceased_addition,population,cases_pc,deaths_pc,RelativeHumiditySurface,SolarRadiation,Surfacepressure,TemperatureAboveGround,Totalprecipitation,UVIndex,WindSpeed
2020-06-14,DE-BW,Baden-Württemberg,20,0,11069533,1.8067609536915424e-06,0.0,87.280263,1117781.362737,2302965.083545,14.41589300000004,0.012484,22.99168,3.968657
2020-06-14,DE-BY,Bayern,18,0,13076721,1.3764918590830224e-06,0.0,90.327716,1020505.633376,2281669.644992,15.211529000000041,0.018754,21.797882,4.044961
2020-06-14,DE-BE,Berlin,12,0,3644826,3.2923382350762424e-06,0.0,69.810517,10271332.741259,2415445.811189,20.905212000000006,0.000297,34.097902,3.536072
2020-06-14,DE-BB,Brandenburg,1,0,2511917,3.981023258332182e-07,0.0,72.193737,10059276.190058,2411069.369382,20.064075000000003,0.001189,29.942004,3.186784
2020-06-14,DE-HB,Bremen,3,1,682986,4.39247656613752e-06,1.4641588553791733e-06,88.854757,403634.75641,2428490.849359,18.51047600000004,0.023294,24.064103,3.044284
2020-06-14,DE-HH,Hamburg,1,0,1841179,5.431302442619648e-07,0.0,83.503972,1470121.594697,2424851.316288,17.730835000000013,0.008053,21.424242,3.349527
2020-06-14,DE-HE,Hessen,6,0,6265809,9.575778642470589e-07,0.0,85.599822,4229885.44535,2345617.358929,17.54596300000003,0.01497,22.085587,3.212255
2020-06-14,DE-MV,Mecklenburg-Vorpommern,1,0,1609675,6.212434187025331e-07,0.0,73.054884,12968428.601951,2424741.242457,18.105830000000026,0.00058,37.447729,4.821786
2020-06-14,DE-NI,Niedersachsen,13,0,7982448,1.6285730893580515e-06,0.0,88.638911,1787427.256682,2411284.527412,18.454206,0.016285,22.058387,2.449643
2020-06-14,DE-NW,Nordrhein-Westfalen,76,5,17932651,4.2380794674473955e-06,2.788210175952234e-07,83.047927,4843669.702727,2383065.462024,18.163837,0.011721,25.310345,2.848904
2020-06-14,DE-RP,Rheinland-Pfalz,3,0,4084844,7.344221713240457e-07,0.0,79.777801,2746681.839721,2346108.869199,16.609375999999997,0.007284,26.484728,3.773228
2020-06-14,DE-SN,Sachsen,1,0,4077937,2.4522203261109725e-07,0.0,86.138962,4351000.782895,2344212.434529,18.603070000000002,0.008052,21.797963,2.481621
2020-06-14,DE-ST,Sachsen-Anhalt,12,0,2208321,5.433992612487043e-06,0.0,87.180459,3326027.146079,2394600.6484,19.312530000000038,0.011212,20.090842,2.44473
2020-06-14,DE-TH,Thüringen,5,0,2143145,2.3330199309892706e-06,0.0,92.108666,1947430.819755,2327261.311846,17.840156000000036,0.01976,21.208373,2.259376
2020-06-15,DE-BW,Baden-Württemberg,17,0,11069533,1.535746810637811e-06,0.0,84.143271,3161979.584036,2307962.37682,15.193857000000037,0.005835,26.896002,2.57344
2020-06-15,DE-BY,Bayern,34,1,13076721,2.6000401782679313e-06,7.64717699490568e-08,93.673243,1275682.290543,2288497.308712,14.09845800000005,0.01991,22.124078,3.28827
2020-06-15,DE-BE,Berlin,31,0,3644826,8.505207107280292e-06,0.0,55.337909,17024134.79021,2420947.368881,20.327887000000032,0.0,45.93007,3.027826
2020-06-15,DE-BB,Brandenburg,11,0,2511917,4.379125584165401e-06,0.0,58.866684,15252420.567411,2416378.667148,19.30894900000004,8e-06,44.824755,2.493216
2020-06-15,DE-HB,Bremen,1,0,682986,1.4641588553791733e-06,0.0,71.832587,10607112.435897,2433300.108974,19.493168000000026,0.00041,43.192308,2.920994
2020-06-15,DE-HH,Hamburg,1,0,1841179,5.431302442619648e-07,0.0,63.502684,16765302.151515,2429121.179924,18.883398999999997,1e-06,43.939394,2.942898
2020-06-15,DE-HE,Hessen,8,0,6265809,1.2767704856627452e-06,0.0,87.376076,560783.400316,2353624.291312,15.906160999999997,0.007687,23.290478,2.669658
2020-06-15,DE-MV,Mecklenburg-Vorpommern,2,0,1609675,1.2424868374050662e-06,0.0,64.695419,19997661.969521,2428067.729808,17.603138,0.0,44.197806,2.760646
2020-06-15,DE-NI,Niedersachsen,37,1,7982448,4.63516956201907e-06,1.2527485302754243e-07,79.005213,7285821.347519,2416938.248355,18.110498000000007,0.005344,34.935616,2.382851
2020-06-15,DE-NW,Nordrhein-Westfalen,98,2,17932651,5.464891944866378e-06,1.1152840703808935e-07,78.876881,3522447.773355,2390013.590771,17.727141000000017,0.00515,32.435429,2.342836
2020-06-15,DE-RP,Rheinland-Pfalz,9,0,4084844,2.203266513972137e-06,0.0,76.955187,4109148.138735,2351818.329532,17.374586000000022,0.001571,30.9167,2.334348
2020-06-15,DE-SN,Sachsen,1,0,4077937,2.4522203261109725e-07,0.0,66.349075,12583183.986205,2350727.08107,19.12427600000001,0.000514,42.236418,2.019143
2020-06-15,DE-ST,Sachsen-Anhalt,6,0,2208321,2.7169963062435215e-06,0.0,67.742219,11905059.096819,2400129.206602,20.199786000000017,0.001347,43.389114,2.337877
2020-06-15,DE-SH,Schleswig-Holstein,2,0,2896712,6.904379862409518e-07,0.0,63.576532,21658663.512511,2433932.003351,17.561161000000027,0.0,44.127793,3.520934
2020-06-15,DE-TH,Thüringen,2,0,2143145,9.332079723957082e-07,0.0,90.492468,3587975.714314,2334328.191009,16.67472600000002,0.008019,26.398668,2.846412
2020-06-16,DE-BW,Baden-Württemberg,39,1,11069533,3.5231838596985074e-06,9.033804768457712e-08,85.451697,5036195.035533,2303344.228969,15.509262000000035,0.004267,27.061012,1.65116
2020-06-16,DE-BY,Bayern,43,2,13076721,3.2882861078094425e-06,1.529435398981136e-07,86.67318,5214186.969697,2286552.066498,15.579131000000018,0.003504,24.78444,1.779926
2020-06-16,DE-BE,Berlin,75,0,3644826,2.0577113969226515e-05,0.0,56.012208,17587438.496503,2419287.91958,21.151809000000014,0.0,45.727273,1.866929
2020-06-16,DE-BB,Brandenburg,12,0,2511917,4.777227909998619e-06,0.0,58.951611,16702153.944514,2414822.481044,20.196165000000008,2.9e-05,40.623399,1.519538
2020-06-16,DE-HB,Bremen,14,1,682986,2.0498223975308426e-05,1.4641588553791733e-06,70.863836,12153603.987179,2431444.179487,20.243167000000028,0.000619,38.487179,3.014209
2020-06-16,DE-HH,Hamburg,3,0,1841179,1.6293907327858942e-06,0.0,59.056314,19315166.060606,2426280.695076,20.17402500000003,1.4e-05,43.931818,1.85745
2020-06-16,DE-HE,Hessen,40,1,6265809,6.383852428313726e-06,1.5959631070784315e-07,87.735998,3288189.012736,2351404.626343,16.23843100000005,0.00488,24.011856,1.731203
2020-06-16,DE-MV,Mecklenburg-Vorpommern,2,0,1609675,1.2424868374050662e-06,0.0,58.983035,21223453.790308,2423870.235904,19.179710999999998,1e-06,43.442243,2.228262
2020-06-16,DE-NI,Niedersachsen,59,1,7982448,7.391216328625003e-06,1.2527485302754243e-07,76.057144,9879736.410636,2415250.384868,18.936349000000007,0.001907,32.496765,1.980129
2020-06-16,DE-NW,Nordrhein-Westfalen,204,5,17932651,1.1375897517885113e-05,2.788210175952234e-07,83.404994,2288473.266706,2387372.871986,17.447941000000014,0.003704,30.867253,1.676703
2020-06-16,DE-RP,Rheinland-Pfalz,12,0,4084844,2.9376886852961826e-06,0.0,82.201765,5527251.475208,2347918.268148,16.809649000000036,0.004323,31.986117,1.584393
2020-06-16,DE-SL,Saarland,1,0,990509,1.0095819422135488e-06,0.0,75.19957,12249252.586957,2349422.555027,17.38041000000004,0.001935,40.55163,1.909952
2020-06-16,DE-SN,Sachsen,10,0,4077937,2.452220326110972e-06,0.0,67.44577,11973170.845501,2351373.887309,19.15863200000001,0.000296,35.326825,1.886526
2020-06-16,DE-ST,Sachsen-Anhalt,12,0,2208321,5.433992612487043e-06,0.0,72.242106,12021392.713314,2399985.785675,19.69535000000002,0.000898,35.158146,1.752525
2020-06-16,DE-SH,Schleswig-Holstein,1,0,2896712,3.452189931204759e-07,0.0,60.756864,21983581.369973,2429839.078642,18.868695000000002,1e-06,43.273458,1.871548
2020-06-16,DE-TH,Thüringen,15,0,2143145,6.999059792967812e-06,0.0,81.596017,8562872.191722,2334273.835157,17.424879000000033,0.003128,28.104186,2.138729
2020-06-17,DE-BW,Baden-Württemberg,25,0,11069533,2.258451192114428e-06,0.0,87.949161,3388610.12916,2294463.475676,14.869145000000003,0.015612,27.171713,2.64688
2020-06-17,DE-BY,Bayern,43,0,13076721,3.2882861078094425e-06,0.0,81.777368,9726002.786616,2277157.065867,16.707583,0.008059,31.305496,2.42712
2020-06-17,DE-BE,Berlin,85,0,3644826,2.3320729165123382e-05,0.0,52.07477,12649599.923077,2412520.358392,23.274186000000043,1e-06,45.776224,2.454254
2020-06-17,DE-BB,Brandenburg,7,0,2511917,2.7867162808325276e-06,0.0,55.207853,13300108.720562,2408250.948155,22.18397200000004,1.2e-05,41.154657,2.095671
2020-06-17,DE-HB,Bremen,12,0,682986,1.756990626455008e-05,0.0,63.627512,16835347.192308,2425202.737179,21.719285000000013,2.5e-05,40.679487,3.013515
2020-06-17,DE-HH,Hamburg,7,0,1841179,3.801911709833753e-06,0.0,57.954198,17576509.045455,2421150.598485,21.59428300000002,0.0,43.931818,2.13529
2020-06-17,DE-HE,Hessen,57,0,6265809,9.09698971034706e-06,0.0,85.283929,7046167.144127,2341970.493794,16.93738000000002,0.011282,28.081512,2.180088
2020-06-17,DE-MV,Mecklenburg-Vorpommern,5,0,1609675,3.1062170935126655e-06,0.0,61.936874,19710167.540689,2419649.85317,20.124954000000002,2e-06,43.435233,2.417455
2020-06-17,DE-NI,Niedersachsen,55,4,7982448,6.890116916514834e-06,5.010994121101697e-07,68.070765,14052697.961075,2408548.868421,20.409002000000044,0.001066,36.651886,2.22339
2020-06-17,DE-NW,Nordrhein-Westfalen,605,2,17932651,3.373734312902203e-05,1.1152840703808935e-07,80.274043,8092553.888156,2378496.01803,18.340276000000017,0.011387,32.471264,1.979855
2020-06-17,DE-RP,Rheinland-Pfalz,17,1,4084844,4.161725637502926e-06,2.4480739044134857e-07,85.540029,3609710.071499,2338515.295617,16.22966500000001,0.014767,31.100357,2.510393
2020-06-17,DE-SL,Saarland,2,0,990509,2.0191638844270977e-06,0.0,90.412734,1569543.398438,2341156.081522,15.052036000000044,0.017707,29.581522,2.857609
2020-06-17,DE-SN,Sachsen,33,0,4077937,8.092327076166208e-06,0.0,63.833342,11819214.925085,2343547.434953,20.42751000000004,0.000574,36.050934,2.051975
2020-06-17,DE-ST,Sachsen-Anhalt,20,0,2208321,9.056654354145072e-06,0.0,62.805385,13945620.573373,2392686.772711,21.88304500000004,0.00019,38.215888,1.99719
2020-06-17,DE-TH,Thüringen,6,0,2143145,2.7996239171871245e-06,0.0,75.598091,11267994.013321,2325977.213844,19.163020000000017,0.001508,30.101808,2.341217
2020-06-18,DE-BW,Baden-Württemberg,25,0,11069533,2.258451192114428e-06,0.0,72.907133,14430247.6367,2299157.393286,15.737828000000036,0.00142,44.851629,2.481097
2020-06-18,DE-BY,Bayern,46,1,13076721,3.517701417656613e-06,7.64717699490568e-08,78.193325,5944868.660748,2281990.803451,15.415243000000032,0.004136,34.605401,2.716179
2020-06-18,DE-BE,Berlin,128,0,3644826,3.511827450747992e-05,0.0,61.998864,12828918.818182,2409056.823427,21.87366000000003,0.000233,40.377622,3.049563
2020-06-18,DE-BB,Brandenburg,14,0,2511917,5.573432561665055e-06,0.0,70.449839,10846221.703364,2405028.555674,20.16953600000005,0.003663,27.588752,2.718401
2020-06-18,DE-HB,Bremen,7,0,682986,1.0249111987654213e-05,0.0,78.621528,4607529.910256,2423470.025641,18.964740000000006,0.012287,33.679487,3.4711
2020-06-18,DE-HH,Hamburg,8,0,1841179,4.345041954095718e-06,0.0,70.923232,12120137.280303,2418182.467803,20.097008000000017,0.007023,41.356061,2.78166
2020-06-18,DE-HE,Hessen,48,0,6265809,7.660622913976471e-06,0.0,81.23147,4861968.013848,2344480.267321,16.263220000000047,0.002705,28.601334,2.326698
2020-06-18,DE-NI,Niedersachsen,84,2,7982448,1.0523087654313564e-05,2.5054970605508485e-07,82.606042,3731235.902549,2407179.036184,17.972375999999997,0.009674,27.236863,2.573447
2020-06-18,DE-NW,Nordrhein-Westfalen,221,0,17932651,1.2323888977708873e-05,0.0,80.284597,4889905.928626,2379361.797442,17.330712000000005,0.00403,32.615731,2.089094
2020-06-18,DE-RP,Rheinland-Pfalz,13,0,4084844,3.1824960757375314e-06,0.0,74.099432,13999448.95002,2341707.291452,16.483457000000044,0.000562,42.612455,2.932543
2020-06-18,DE-SL,Saarland,2,0,990509,2.0191638844270977e-06,0.0,76.703236,15984015.600543,2344340.373641,15.826939000000039,0.000529,39.986413,2.81199
2020-06-18,DE-SN,Sachsen,14,0,4077937,3.4331084565553614e-06,0.0,82.438641,4132781.122215,2342557.272284,17.569000000000017,0.011352,24.26146,3.380327
2020-06-18,DE-ST,Sachsen-Anhalt,10,0,2208321,4.528327177072536e-06,0.0,79.351866,5119018.163295,2391214.848658,18.72801400000003,0.01293,22.691798,2.77977
2020-06-18,DE-SH,Schleswig-Holstein,9,0,2896712,3.106970938084283e-06,0.0,71.208329,14757265.165326,2422738.642985,19.017976000000033,0.001123,33.54647,3.719182
2020-06-18,DE-TH,Thüringen,5,0,2143145,2.3330199309892706e-06,0.0,90.381542,994245.416739,2327455.239415,15.308127000000013,0.012577,21.130352,2.921468
2020-06-19,DE-BW,Baden-Württemberg,35,0,11069533,3.161831668960199e-06,0.0,79.697855,4492667.235989,2308503.162584,14.746035000000006,0.004419,29.737462,2.517709
2020-06-19,DE-BY,Bayern,41,1,13076721,3.135342567911329e-06,7.64717699490568e-08,82.317445,7128089.178977,2289846.112374,14.36664300000001,0.00662,29.93469,2.956401
2020-06-19,DE-BE,Berlin,137,2,3644826,3.75875281837871e-05,5.487230391793737e-07,78.665471,1109447.72771,2415782.412587,18.64298100000002,0.003383,27.629371,3.396707
2020-06-19,DE-BB,Brandenburg,17,0,2511917,6.76773953916471e-06,0.0,85.627862,1215512.125636,2411454.945393,17.455408000000034,0.004726,21.351996,3.112131
2020-06-19,DE-HB,Bremen,10,3,682986,1.4641588553791733e-05,4.39247656613752e-06,73.040118,9669794.064103,2432151.724359,18.51628900000003,0.0051,35.807692,4.16437
2020-06-19,DE-HH,Hamburg,4,0,1841179,2.172520977047859e-06,0.0,80.391731,5251432.681818,2425239.785985,17.933938000000012,0.003401,27.098485,3.847696
2020-06-19,DE-HE,Hessen,58,2,6265809,9.256586021054903e-06,3.191926214156863e-07,72.994809,10705414.525195,2352677.653575,17.00122700000003,0.00052,30.41571,2.658353
2020-06-19,DE-MV,Mecklenburg-Vorpommern,1,0,1609675,6.212434187025331e-07,0.0,89.92234,1178899.346912,2419336.775221,16.544267000000048,0.0082,19.876867,3.174831
2020-06-19,DE-NI,Niedersachsen,77,0,7982448,9.646163683120767e-06,0.0,76.65468,9340999.793311,2415441.307018,18.093781000000035,0.003341,32.268739,3.198095
2020-06-19,DE-NW,Nordrhein-Westfalen,501,1,17932651,2.7937865963041384e-05,5.5764203519044675e-08,69.782649,13147031.117647,2388923.180584,18.286716000000013,0.000641,40.050485,2.838611
2020-06-19,DE-RP,Rheinland-Pfalz,11,0,4084844,2.6928812948548343e-06,0.0,70.31743,9337113.743951,2351330.265371,16.719543000000044,0.001462,38.909163,2.77416
2020-06-19,DE-SL,Saarland,1,0,990509,1.0095819422135488e-06,0.0,71.537182,9800460.408967,2354251.338995,16.351779000000022,0.003162,41.910326,2.952627
2020-06-19,DE-SN,Sachsen,10,0,4077937,2.452220326110972e-06,0.0,85.968336,3098392.063031,2350316.114495,16.080880000000036,0.007397,25.462224,3.566104
2020-06-19,DE-ST,Sachsen-Anhalt,21,0,2208321,9.509487071852326e-06,0.0,78.896423,5254287.736438,2398924.553604,18.02781200000004,0.002694,24.709452,3.433002
2020-06-19,DE-SH,Schleswig-Holstein,2,0,2896712,6.904379862409518e-07,0.0,86.634155,2197961.453907,2427969.134495,16.79666100000003,0.011205,21.880697,3.395528
2020-06-19,DE-TH,Thüringen,6,0,2143145,2.7996239171871245e-06,0.0,79.041537,10717308.22764,2334661.204567,16.505759000000012,0.00146,30.441484,3.103306
2020-06-20,DE-BW,Baden-Württemberg,36,1,11069533,3.252169716644776e-06,9.033804768457712e-08,74.192709,14461489.600878,2315341.524266,15.993431000000044,0.00161,40.204067,2.088134
2020-06-20,DE-BY,Bayern,33,0,13076721,2.5235684083188745e-06,0.0,81.370575,7719843.381208,2297330.131524,14.921549000000027,0.003995,30.920295,2.37247
2020-06-20,DE-BE,Berlin,35,0,3644826,9.602653185639041e-06,0.0,82.457926,517075.536276,2425306.346154,16.947051000000044,0.005774,25.398601,5.54764
2020-06-20,DE-BB,Brandenburg,14,0,2511917,5.573432561665055e-06,0.0,81.41131,1231008.668956,2420629.021341,16.930589999999995,0.005037,21.749435,4.667516
2020-06-20,DE-HB,Bremen,8,0,682986,1.1713270843033386e-05,0.0,72.017307,7337344.634615,2443807.532051,17.739851000000044,0.000443,36.730769,4.198504
2020-06-20,DE-HH,Hamburg,4,0,1841179,2.172520977047859e-06,0.0,69.830966,4030978.69697,2437030.774621,18.07944500000002,0.001091,34.795455,4.363194
2020-06-20,DE-HE,Hessen,20,0,6265809,3.191926214156863e-06,0.0,69.470478,12037185.575584,2362405.804742,17.310422000000017,0.0006,34.713598,2.546533
2020-06-20,DE-NI,Niedersachsen,43,0,7982448,5.386818680184324e-06,0.0,70.52418,8407645.908991,2426844.730263,17.656723999999997,0.000397,36.679028,3.60626
2020-06-20,DE-NW,Nordrhein-Westfalen,304,3,17932651,1.6952317869789582e-05,1.6729261055713402e-07,67.472483,12689018.191233,2399821.647341,17.553357000000005,0.000158,43.187965,2.545671
2020-06-20,DE-RP,Rheinland-Pfalz,10,0,4084844,2.4480739044134856e-06,0.0,73.012753,14048775.698136,2360215.545716,16.457716000000005,0.00136,38.354225,1.958748
2020-06-20,DE-SL,Saarland,1,0,990509,1.0095819422135488e-06,0.0,69.639039,16200761.423913,2362291.232337,17.004175000000032,0.000864,37.959239,1.942086
2020-06-20,DE-SN,Sachsen,6,0,4077937,1.4713321956665834e-06,0.0,77.397508,2162274.538665,2358558.913625,16.46645000000001,0.004537,24.650255,4.661396
2020-06-20,DE-ST,Sachsen-Anhalt,3,0,2208321,1.3584981531217607e-06,0.0,66.220829,5295231.503586,2409241.960096,18.79048800000004,0.001855,29.838176,4.150907
2020-06-20,DE-SH,Schleswig-Holstein,1,0,2896712,3.452189931204759e-07,0.0,75.99051,6657090.620532,2439420.201408,17.05904700000002,0.003351,24.920465,4.66964
2020-06-20,DE-TH,Thüringen,8,0,2143145,3.732831889582833e-06,0.0,74.377101,4104311.648014,2344257.938749,16.623068000000046,0.000622,26.847764,3.370413
2020-06-21,DE-BW,Baden-Württemberg,11,1,11069533,9.937185245303483e-07,9.033804768457712e-08,65.914505,13402261.99584,2316414.301479,17.876777000000004,0.000261,48.278946,1.956171
2020-06-21,DE-BY,Bayern,28,1,13076721,2.1412095585735905e-06,7.64717699490568e-08,70.920626,10027487.321338,2298760.49032,16.924680000000023,0.001119,39.231263,2.300171
2020-06-21,DE-BE,Berlin,20,0,3644826,5.487230391793737e-06,0.0,72.017394,4836489.041958,2429848.288462,18.38980600000002,0.004302,28.216783,4.224417
2020-06-21,DE-HB,Bremen,3,0,682986,4.39247656613752e-06,0.0,63.051656,16561643.102564,2443263.400641,19.507052000000044,0.000741,43.487179,2.469017
2020-06-21,DE-HH,Hamburg,4,0,1841179,2.172520977047859e-06,0.0,62.375977,21691957.954545,2438590.806818,19.09785100000005,7.4e-05,44.075758,2.248832
2020-06-21,DE-HE,Hessen,7,0,6265809,1.1171741749549022e-06,0.0,63.182887,12235832.535013,2363040.569563,18.47573200000005,0.000102,46.05113,1.805487
2020-06-21,DE-NI,Niedersachsen,12,0,7982448,1.5032982363305091e-06,0.0,63.126164,16640679.190789,2426937.967654,18.94740200000001,0.000297,43.747672,2.133527
2020-06-21,DE-NW,Nordrhein-Westfalen,156,0,17932651,8.69921574897097e-06,0.0,62.42177,12125382.647059,2398446.465686,19.348991000000012,0.000129,45.622493,2.092887
2020-06-21,DE-RP,Rheinland-Pfalz,1,1,4084844,2.4480739044134857e-07,2.4480739044134857e-07,64.059703,11521788.247521,2360058.546807,18.59643600000004,6.1e-05,44.445855,2.290553
2020-06-21,DE-SN,Sachsen,5,0,4077937,1.226110163055486e-06,0.0,69.154527,10942823.865412,2361992.973472,17.406978000000038,0.001941,30.710951,3.842224
2020-06-21,DE-ST,Sachsen-Anhalt,8,0,2208321,3.622661741658029e-06,0.0,59.211826,19366670.799926,2412156.560868,19.37780200000003,5.2e-05,40.428099,2.971718
2020-06-21,DE-SH,Schleswig-Holstein,2,0,2896712,6.904379862409518e-07,0.0,67.75463,21325958.488829,2441154.937779,18.01196600000003,0.000837,43.157283,2.552445
2020-06-22,DE-BW,Baden-Württemberg,25,0,11069533,2.258451192114428e-06,0.0,63.955517,14760472.234111,2322411.206899,18.931171000000006,0.000385,45.363531,2.582149
2020-06-22,DE-BY,Bayern,41,0,13076721,3.135342567911329e-06,0.0,71.427662,13912919.244108,2304874.267677,18.07885600000003,0.00145,40.027599,2.415211
2020-06-22,DE-BE,Berlin,63,0,3644826,1.728477573415027e-05,0.0,55.747087,19176902.503497,2437168.704545,20.300872000000027,7.4e-05,45.972028,3.648193
2020-06-22,DE-BB,Brandenburg,4,0,2511917,1.592409303332873e-06,0.0,61.500321,18192218.876726,2432598.400389,19.455585000000042,7.4e-05,44.675872,3.163846
2020-06-22,DE-HB,Bremen,6,0,682986,8.78495313227504e-06,0.0,64.892627,18429193.025641,2453111.105769,19.331084000000033,0.000151,44.0,3.616186
2020-06-22,DE-HH,Hamburg,3,0,1841179,1.6293907327858942e-06,0.0,60.830209,18294253.621212,2446899.721591,19.60823800000003,0.00053,44.151515,3.823548
2020-06-22,DE-HE,Hessen,20,0,6265809,3.191926214156863e-06,0.0,68.96771,8224847.778714,2370819.609948,18.17886500000003,0.000601,34.827714,2.541227
2020-06-22,DE-NI,Niedersachsen,16,0,7982448,2.004397648440679e-06,0.0,64.522609,16166127.892544,2436181.042215,18.906453,0.000234,42.415338,3.04165
2020-06-22,DE-NW,Nordrhein-Westfalen,287,0,17932651,1.6004326409965823e-05,0.0,68.958182,10323791.039892,2408853.667568,18.026378000000022,0.000488,38.755465,2.355788
2020-06-22,DE-RP,Rheinland-Pfalz,5,0,4084844,1.2240369522067428e-06,0.0,65.117613,10827633.149246,2368568.195756,18.05371100000002,0.000217,43.493455,2.814244
2020-06-22,DE-SL,Saarland,1,1,990509,1.0095819422135488e-06,1.0095819422135488e-06,62.906566,16724904.331522,2370591.561821,18.214345000000037,0.000169,49.399457,3.10548
2020-06-22,DE-SN,Sachsen,6,0,4077937,1.4713321956665834e-06,0.0,62.97361,16741232.079796,2369038.824172,18.995090000000005,0.000441,43.315365,3.394739
2020-06-22,DE-ST,Sachsen-Anhalt,6,0,2208321,2.7169963062435215e-06,0.0,60.397261,15621537.792571,2419185.412376,19.399481000000037,4.3e-05,39.346083,3.185948
2020-06-22,DE-TH,Thüringen,5,0,2143145,2.3330199309892706e-06,0.0,69.29487,12041843.786632,2353250.985728,17.678029000000038,0.001161,36.588963,2.917176
2020-06-23,DE-BW,Baden-Württemberg,36,0,11069533,3.252169716644776e-06,0.0,60.705191,20323895.207303,2321454.135371,19.596678999999995,4e-06,49.749249,2.671828
2020-06-23,DE-BY,Bayern,47,3,13076721,3.5941731876056697e-06,2.294153098471704e-07,62.452499,18304332.008418,2306607.199285,18.728451000000007,0.000153,49.092553,2.026128
2020-06-23,DE-BE,Berlin,72,0,3644826,1.9754029410457455e-05,0.0,50.426458,21121525.958042,2445441.388112,19.686278000000016,0.0,46.0,3.447727
2020-06-23,DE-BB,Brandenburg,13,0,2511917,5.175330235831837e-06,0.0,55.768863,20038876.926186,2440740.209578,18.445493,2e-06,45.355762,2.862314
2020-06-23,DE-HH,Hamburg,9,0,1841179,4.888172198357683e-06,0.0,57.663889,23088932.621212,2453875.780303,18.948009000000013,0.0,44.204545,2.170044
2020-06-23,DE-HE,Hessen,38,0,6265809,6.06465980689804e-06,0.0,58.533251,22394635.237495,2373671.621063,19.076401000000033,0.0,47.113375,2.177762
2020-06-23,DE-MV,Mecklenburg-Vorpommern,1,0,1609675,6.212434187025331e-07,0.0,65.279666,21247208.501067,2450734.326425,17.221272,4e-06,43.597074,3.02367
2020-06-23,DE-NI,Niedersachsen,71,1,7982448,8.894514564955512e-06,1.2527485302754243e-07,59.315678,22517207.907895,2441408.250548,19.09196300000002,0.0,45.048761,1.870332
2020-06-23,DE-NW,Nordrhein-Westfalen,230,3,17932651,1.2825766809380275e-05,1.6729261055713402e-07,58.354176,22508372.283074,2410645.736365,20.065504000000033,0.0,46.929006,1.652887
2020-06-23,DE-RP,Rheinland-Pfalz,17,0,4084844,4.161725637502926e-06,0.0,55.825913,22866377.225704,2368689.152916,19.894638000000043,0.0,48.437525,2.641715
2020-06-23,DE-SN,Sachsen,9,0,4077937,2.206998293499875e-06,0.0,55.981911,17338708.048387,2375299.414049,17.88377300000002,0.0,47.064941,2.65549
2020-06-23,DE-ST,Sachsen-Anhalt,2,0,2208321,9.056654354145073e-07,0.0,53.159084,21353232.43619,2425943.40833,19.324310000000025,0.0,45.420007,2.467957
2020-06-23,DE-SH,Schleswig-Holstein,1,0,2896712,3.452189931204759e-07,0.0,65.610007,22650387.997319,2457046.845621,17.553717000000006,0.0,44.238159,2.337558
2020-06-23,DE-TH,Thüringen,2,0,2143145,9.332079723957082e-07,0.0,58.75222,20518644.127498,2358110.825048,17.986612000000036,0.0,47.397716,2.245066
2020-06-24,DE-BW,Baden-Württemberg,44,0,11069533,3.974874098121393e-06,0.0,51.217621,23708225.690317,2315814.924312,20.25205900000003,0.0,49.732147,3.32161
2020-06-24,DE-BY,Bayern,56,1,13076721,4.282419117147181e-06,7.64717699490568e-08,57.673867,20517527.5,2302488.780934,18.26948900000002,0.000227,49.217464,2.603394
2020-06-24,DE-BE,Berlin,58,0,3644826,1.5912968136201838e-05,0.0,59.879545,9552262.909091,2444605.923077,20.736797000000024,0.001621,41.86014,2.83715
2020-06-24,DE-BB,Brandenburg,10,0,2511917,3.9810232583321826e-06,0.0,64.787662,9761550.817098,2440106.25069,19.523341000000016,0.001378,36.708009,2.385889
2020-06-24,DE-HB,Bremen,2,0,682986,2.9283177107583465e-06,0.0,51.660951,23009172.358974,2456120.275641,21.854272000000037,0.0,44.0,3.33312
2020-06-24,DE-HH,Hamburg,11,0,1841179,5.974432686881612e-06,0.0,58.557449,21598833.833333,2453125.397727,20.918496000000005,0.0,44.242424,2.760543
2020-06-24,DE-HE,Hessen,27,0,6265809,4.309100389111765e-06,0.0,53.931459,22713914.915154,2369001.470823,19.956274000000008,0.0,46.626158,3.097826
2020-06-24,DE-MV,Mecklenburg-Vorpommern,3,0,1609675,1.8637302561075993e-06,0.0,68.525719,15974017.034136,2451874.589988,19.093773999999996,0.000154,42.273087,2.683747
2020-06-24,DE-NI,Niedersachsen,34,0,7982448,4.259345002936443e-06,0.0,56.232115,21155031.708333,2438929.505482,20.709145000000035,0.0,44.297933,2.783186
2020-06-24,DE-NW,Nordrhein-Westfalen,239,1,17932651,1.3327644641051676e-05,5.5764203519044675e-08,51.76525,23091135.580347,2405411.344997,21.634730000000047,0.0,46.712193,2.949898
2020-06-24,DE-RP,Rheinland-Pfalz,7,0,4084844,1.7136517330894398e-06,0.0,47.392691,23472756.535502,2362431.554145,21.373804000000007,0.0,48.438318,3.535748
2020-06-24,DE-SL,Saarland,1,0,990509,1.0095819422135488e-06,0.0,45.443569,23625083.36413,2362183.5625,22.047521000000017,0.0,49.42663,4.293365
