,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
56565,DEU,Europe,Germany,2021-03-26,2765297.0,20689.0,17027.143,75828.0,159.0,174.143,32959.255,246.59,202.945,903.785,1.895,2.076,1.18,3333.0,39.726,,,,,6509.0,77.58,,,,,201200.0,2.398,,,tests performed,12773385.0,8918453.0,3855004.0,40.0,375499.0,286864.0,15.22,10.63,4.59,0.0,3419.0,213575.0,0.255,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56566,DEU,Europe,Germany,2021-03-27,2782925.0,17628.0,17590.429,75915.0,87.0,172.571,33169.361,210.106,209.658,904.822,1.037,2.057,1.16,3390.0,40.405,,,,,6677.0,79.582,,,,,202186.0,2.41,,,tests performed,13055689.0,9138264.0,3917500.0,40.0,282304.0,295635.0,15.56,10.89,4.67,0.0,3524.0,221048.0,0.263,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56567,DEU,Europe,Germany,2021-03-28,2784652.0,1727.0,16378.714,75959.0,44.0,171.857,33189.945,20.584,195.216,905.347,0.524,2.048,1.14,3455.0,41.18,,,,,6834.0,81.454,,50407142.0,600.797,,203172.0,2.422,0.093,10.8,tests performed,13252495.0,9281729.0,3970842.0,40.0,196806.0,300188.0,15.8,11.06,4.73,0.0,3578.0,223456.0,0.266,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,31453.3,2.57,-9.01,374.888241092234
56568,DEU,Europe,Germany,2021-03-29,2794949.0,10297.0,16669.571,76139.0,180.0,161.429,33312.674,122.729,198.683,907.492,2.145,1.924,1.13,3571.0,42.562,,,,,6900.0,82.24,,,,,198348.0,2.364,,,tests performed,13559060.0,9499301.0,4059835.0,40.0,306565.0,305411.0,16.16,11.32,4.84,0.0,3640.0,226929.0,0.27,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56569,DEU,Europe,Germany,2021-03-30,2818630.0,23681.0,17057.0,76389.0,250.0,162.0,33594.925,282.251,203.3,910.472,2.98,1.931,1.12,3599.0,42.896,,,,,7047.0,83.992,,,,,193523.0,2.307,,,tests performed,13889078.0,9736365.0,4152787.0,42.0,330018.0,309429.0,16.55,11.6,4.95,0.0,3688.0,229724.0,0.274,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56570,DEU,Europe,Germany,2021-03-31,2843644.0,25014.0,17236.571,76589.0,200.0,157.857,33893.064,298.139,205.441,912.855,2.384,1.881,1.1,3680.0,43.861,,,,,7131.0,84.994,,,,,188698.0,2.249,,,tests performed,14226908.0,9972245.0,4254737.0,43.0,337830.0,309027.0,16.96,11.89,5.07,0.0,3683.0,227571.0,0.271,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56571,DEU,Europe,Germany,2021-04-01,2866323.0,22679.0,17387.857,76823.0,234.0,164.857,34163.372,270.308,207.244,915.644,2.789,1.965,1.09,3730.0,44.457,,,,,7227.0,86.138,,,,,183873.0,2.192,,,tests performed,14555458.0,10209500.0,4346033.0,43.0,328550.0,308225.0,17.35,12.17,5.18,0.0,3674.0,225353.0,0.269,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56572,DEU,Europe,Germany,2021-04-02,2882356.0,16033.0,16722.714,76940.0,117.0,158.857,34354.467,191.095,199.316,917.039,1.395,1.893,1.07,3850.0,45.888,,,,,7250.0,86.412,,,,,179049.0,2.134,,,tests performed,14781730.0,10367642.0,4414162.0,44.0,226272.0,286906.0,17.62,12.36,5.26,0.0,3420.0,207027.0,0.247,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56573,DEU,Europe,Germany,2021-04-03,2886029.0,3673.0,14729.143,77010.0,70.0,156.429,34398.246,43.778,175.555,917.873,0.834,1.864,1.05,3917.0,46.686,,,,,7011.0,83.563,,,,,174224.0,2.077,,,tests performed,15014283.0,10535506.0,4478851.0,44.0,232553.0,279799.0,17.9,12.56,5.34,0.0,3335.0,199606.0,0.238,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56574,DEU,Europe,Germany,2021-04-04,2896329.0,10300.0,15953.857,77060.0,50.0,157.286,34521.01,122.765,190.152,918.469,0.596,1.875,1.06,4060.0,48.391,,,,,6930.0,82.598,,51592937.0,614.93,,169399.0,2.019,0.109,9.2,tests performed,15207781.0,10678408.0,4529449.0,44.0,193498.0,279327.0,18.13,12.73,5.4,0.0,3329.0,199526.0,0.238,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,30403.9,2.45,-5.37,362.380563989921
56575,DEU,Europe,Germany,2021-04-05,2902309.0,5980.0,15337.143,77136.0,76.0,142.429,34592.285,71.275,182.802,919.375,0.906,1.698,1.07,4164.0,49.63,,,,,6951.0,82.848,,,,,169229.0,2.017,,,tests performed,15456293.0,10856496.0,4599869.0,48.0,248512.0,271033.0,18.42,12.94,5.48,0.0,3230.0,193885.0,0.231,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56576,DEU,Europe,Germany,2021-04-06,2909902.0,7593.0,13038.857,77245.0,109.0,122.286,34682.785,90.5,155.409,920.674,1.299,1.458,1.09,4357.0,51.931,,,,,6708.0,79.952,,,,,169059.0,2.015,,,tests performed,15830815.0,11136104.0,4694783.0,51.0,374522.0,277391.0,18.87,13.27,5.6,0.0,3306.0,199963.0,0.238,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56577,DEU,Europe,Germany,2021-04-07,2940279.0,30377.0,13805.0,77755.0,510.0,166.571,35044.845,362.06,164.54,926.753,6.079,1.985,1.13,4443.0,52.956,,,,,6547.0,78.033,,,,,168889.0,2.013,,,tests performed,16500622.0,11709353.0,4791341.0,52.0,669807.0,324816.0,19.67,13.96,5.71,0.0,3871.0,248158.0,0.296,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56578,DEU,Europe,Germany,2021-04-08,2966789.0,26510.0,14352.286,78049.0,294.0,175.143,35360.815,315.97,171.063,930.257,3.504,2.088,1.15,4477.0,53.361,,,,,6764.0,80.619,,,,,168719.0,2.011,,,tests performed,17201450.0,12322261.0,4879261.0,55.0,700828.0,377999.0,20.5,14.69,5.82,0.0,4505.0,301823.0,0.36,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56579,DEU,Europe,Germany,2021-04-09,2990724.0,23935.0,15481.143,78295.0,246.0,193.571,35646.093,285.278,184.518,933.189,2.932,2.307,1.15,4515.0,53.814,,,,,6973.0,83.11,,,,,168549.0,2.009,,,tests performed,17835604.0,12867251.0,4968427.0,55.0,634154.0,436268.0,21.26,15.34,5.92,0.0,5200.0,357087.0,0.426,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56580,DEU,Europe,Germany,2021-04-10,3009452.0,18728.0,17631.857,78402.0,107.0,198.857,35869.31,223.217,210.152,934.464,1.275,2.37,1.14,4535.0,54.052,,,,,7392.0,88.104,,,,,168379.0,2.007,,,tests performed,18208791.0,13175280.0,5033586.0,55.0,373187.0,456358.0,21.7,15.7,6.0,0.0,5439.0,377111.0,0.449,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56581,DEU,Europe,Germany,2021-04-11,3012158.0,2706.0,16547.0,78500.0,98.0,205.714,35901.562,32.253,197.222,935.632,1.168,2.452,1.14,4585.0,54.648,,,,,7533.0,89.785,,52770400.0,628.964,,168209.0,2.005,0.12,8.3,tests performed,18473161.0,13389224.0,5084012.0,55.0,264370.0,466483.0,22.02,15.96,6.06,0.0,5560.0,387259.0,0.462,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,30136.1,2.39,-1.4,359.188686795334
56582,DEU,Europe,Germany,2021-04-12,3024604.0,12446.0,17470.714,78796.0,296.0,237.143,36049.905,148.342,208.231,939.16,3.528,2.826,1.15,4662.0,55.566,,,,,7614.0,90.75,,,,,171128.0,2.04,,,tests performed,18892742.0,13732310.0,5160508.0,57.0,419581.0,490921.0,22.52,16.37,6.15,0.0,5851.0,410831.0,0.49,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56583,DEU,Europe,Germany,2021-04-13,3054025.0,29421.0,20589.0,79137.0,341.0,270.286,36400.57,350.665,245.398,943.225,4.064,3.222,1.15,4692.0,55.923,,,,,7951.0,94.767,,,,,174047.0,2.074,,,tests performed,19470994.0,14236758.0,5234310.0,59.0,578252.0,520026.0,23.21,16.97,6.24,0.0,6198.0,442951.0,0.528,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56584,DEU,Europe,Germany,2021-04-14,3085142.0,31117.0,20694.714,79427.0,290.0,238.857,36771.45,370.88,246.658,946.681,3.456,2.847,1.14,4680.0,55.78,,,,,8250.0,98.331,,,,,176967.0,2.109,,,tests performed,20248555.0,14930924.0,5317703.0,61.0,777561.0,535419.0,24.13,17.8,6.34,0.0,6382.0,460224.0,0.549,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56585,DEU,Europe,Germany,2021-04-15,3110252.0,25110.0,20494.714,79672.0,245.0,231.857,37070.733,299.283,244.274,949.601,2.92,2.763,1.12,4684.0,55.828,,,,,8100.0,96.543,,,,,179886.0,2.144,,,tests performed,20931434.0,15543444.0,5388063.0,61.0,682879.0,532855.0,24.95,18.53,6.42,0.0,6351.0,460169.0,0.548,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56586,DEU,Europe,Germany,2021-04-16,3134108.0,23856.0,20483.429,79894.0,222.0,228.429,37355.07,284.337,244.14,952.247,2.646,2.723,1.11,4740.0,56.496,,,,,7958.0,94.85,,,,,182805.0,2.179,,,tests performed,21530469.0,16068082.0,5462459.0,63.0,599035.0,527838.0,25.66,19.15,6.51,0.0,6291.0,457262.0,0.545,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56587,DEU,Europe,Germany,2021-04-17,3154305.0,20197.0,20693.286,79971.0,77.0,224.143,37595.796,240.726,246.641,953.165,0.918,2.672,1.09,4786.0,57.044,,,,,7870.0,93.802,,,,,185724.0,2.214,,,tests performed,21897236.0,16378129.0,5519178.0,64.0,366767.0,526921.0,26.1,19.52,6.58,0.0,6280.0,457550.0,0.545,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56588,DEU,Europe,Germany,2021-04-18,3155522.0,1217.0,20480.571,80052.0,81.0,221.714,37610.301,14.505,244.106,954.131,0.965,2.643,1.07,4844.0,57.735,,,,,7857.0,93.647,,54090903.0,644.703,,188643.0,2.248,0.124,8.1,tests performed,22167239.0,16609040.0,5558268.0,66.0,270003.0,527725.0,26.42,19.8,6.62,0.0,6290.0,459974.0,0.548,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,30696.3,2.4,3.03,365.865645736363
56589,DEU,Europe,Germany,2021-04-19,3167137.0,11615.0,20361.857,80353.0,301.0,222.429,37748.739,138.438,242.691,957.718,3.588,2.651,1.07,4932.0,58.784,,,,,7844.0,93.492,,,,,190995.0,2.276,,,tests performed,22571028.0,16951251.0,5619843.0,70.0,403789.0,525469.0,26.9,20.2,6.7,0.0,6263.0,459849.0,0.548,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56590,DEU,Europe,Germany,2021-04-20,3198534.0,31397.0,20644.143,80680.0,327.0,220.429,38122.956,374.217,246.055,961.616,3.897,2.627,1.07,4968.0,59.213,,,,,7923.0,94.433,,,,,193347.0,2.304,,,tests performed,23133937.0,17451206.0,5682798.0,72.0,562909.0,523278.0,27.57,20.8,6.77,0.0,6237.0,459207.0,0.547,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56591,DEU,Europe,Germany,2021-04-21,3222888.0,24354.0,19678.0,80938.0,258.0,215.857,38413.229,290.273,234.54,964.691,3.075,2.573,1.06,4988.0,59.451,,,,,7994.0,95.28,,,,,195699.0,2.333,,,tests performed,23857411.0,18101227.0,5756250.0,73.0,723474.0,515551.0,28.44,21.57,6.86,0.0,6145.0,452900.0,0.54,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56592,DEU,Europe,Germany,2021-04-22,3254609.0,31721.0,20622.429,81203.0,265.0,218.714,38791.308,378.079,245.796,967.849,3.159,2.607,1.05,5050.0,60.19,,,,,7979.0,95.101,,,,,198051.0,2.361,,,tests performed,24498566.0,18674951.0,5823679.0,75.0,641155.0,509590.0,29.2,22.26,6.94,0.0,6074.0,447358.0,0.533,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56593,DEU,Europe,Germany,2021-04-23,3276871.0,22262.0,20394.714,81492.0,289.0,228.286,39056.646,265.338,243.082,971.294,3.445,2.721,1.03,5054.0,60.238,,,,,8063.0,96.102,,,,,200403.0,2.389,,,tests performed,25056521.0,19163642.0,5892944.0,76.0,557955.0,503722.0,29.86,22.84,7.02,0.0,6004.0,442223.0,0.527,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56594,DEU,Europe,Germany,2021-04-24,3291293.0,14422.0,19569.714,81610.0,118.0,234.143,39228.54,171.894,233.249,972.7,1.406,2.791,1.01,5025.0,59.892,,,,,8090.0,96.424,,,,,202755.0,2.417,,,tests performed,25423099.0,19471049.0,5952116.0,76.0,366578.0,503695.0,30.3,23.21,7.09,0.0,6003.0,441846.0,0.527,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56595,DEU,Europe,Germany,2021-04-25,3306692.0,15399.0,21595.714,81671.0,61.0,231.286,39412.079,183.539,257.397,973.427,0.727,2.757,1.0,5052.0,60.214,,,,,8090.0,96.424,,55526648.0,661.816,,205106.0,2.445,0.124,8.1,tests performed,25706632.0,19705387.0,6001312.0,76.0,283533.0,505628.0,30.64,23.49,7.15,0.0,6027.0,442335.0,0.527,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,31857.5,2.46,6.42,379.705854094669
56596,DEU,Europe,Germany,2021-04-26,3312653.0,5961.0,20788.0,82009.0,338.0,236.571,39483.128,71.048,247.77,977.456,4.029,2.82,0.99,5120.0,61.025,,,,,8020.0,95.589,,,,,203751.0,2.428,,,tests performed,26141060.0,20065668.0,6075529.0,76.0,434428.0,510005.0,31.16,23.92,7.24,0.0,6079.0,444917.0,0.53,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56597,DEU,Europe,Germany,2021-04-27,3338564.0,25911.0,20004.286,82325.0,316.0,235.0,39791.958,308.83,238.429,981.222,3.766,2.801,0.97,5064.0,60.357,,,,,7864.0,93.73,,,,,202396.0,2.412,,,tests performed,26929018.0,20761954.0,6167751.0,81.0,787958.0,542154.0,32.1,24.75,7.35,0.0,6462.0,472964.0,0.564,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56598,DEU,Europe,Germany,2021-04-28,3366827.0,28263.0,20562.714,82588.0,263.0,235.714,40128.821,336.863,245.085,984.357,3.135,2.809,0.96,5046.0,60.143,,,,,7605.0,90.643,,,,,201040.0,2.396,,,tests performed,28055313.0,21761608.0,6295226.0,82.0,1126295.0,599700.0,33.44,25.94,7.5,0.0,7148.0,522912.0,0.623,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56599,DEU,Europe,Germany,2021-04-29,3391039.0,24212.0,19490.0,82865.0,277.0,237.429,40417.401,288.58,232.299,987.658,3.302,2.83,0.94,5033.0,59.988,,,,,7419.0,88.426,,,,,199685.0,2.38,,,tests performed,29004967.0,22577990.0,6429409.0,84.0,949654.0,643772.0,34.57,26.91,7.66,0.0,7673.0,557577.0,0.665,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56600,DEU,Europe,Germany,2021-04-30,3405365.0,14326.0,18356.286,83097.0,232.0,229.286,40588.151,170.75,218.786,990.424,2.765,2.733,0.92,5024.0,59.88,,,,,7156.0,85.292,,,,,198329.0,2.364,,,tests performed,29811571.0,23247786.0,6567123.0,84.0,806604.0,679293.0,35.53,27.71,7.83,0.0,8096.0,583449.0,0.695,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56601,DEU,Europe,Germany,2021-05-01,3423900.0,18535.0,18943.857,83207.0,110.0,228.143,40809.068,220.917,225.79,991.735,1.311,2.719,0.91,5009.0,59.702,,,,,6940.0,82.717,,,,,196974.0,2.348,,,tests performed,30148614.0,23511009.0,6643565.0,89.0,337043.0,675074.0,35.93,28.02,7.92,0.0,8046.0,577137.0,0.688,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56602,DEU,Europe,Germany,2021-05-02,3432676.0,8776.0,17997.714,83292.0,85.0,231.571,40913.668,104.6,214.513,992.748,1.013,2.76,0.9,5028.0,59.928,,,,,6837.0,81.489,,56895976.0,678.137,,195618.0,2.332,0.111,9.0,tests performed,30414046.0,23710753.0,6711061.0,90.0,265432.0,672488.0,36.25,28.26,8.0,0.0,8015.0,572195.0,0.682,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,33338.1,2.54,8.21,397.352954073404
56603,DEU,Europe,Germany,2021-05-03,3438186.0,5510.0,17933.286,83605.0,313.0,228.0,40979.341,65.673,213.745,996.478,3.731,2.718,0.88,5007.0,59.678,,,,,6767.0,80.655,,,,,193457.0,2.306,,,tests performed,30867421.0,24049069.0,6827803.0,92.0,453375.0,675194.0,36.79,28.66,8.14,0.0,8048.0,569057.0,0.678,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56604,DEU,Europe,Germany,2021-05-04,3462297.0,24111.0,17676.143,83890.0,285.0,223.571,41266.717,287.376,210.68,999.875,3.397,2.665,0.87,4954.0,59.046,,,,,6621.0,78.915,,,,,191295.0,2.28,,,tests performed,31712913.0,24735466.0,6989962.0,94.0,845492.0,683414.0,37.8,29.48,8.33,0.0,8146.0,567645.0,0.677,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56605,DEU,Europe,Germany,2021-05-05,3484755.0,22458.0,16846.857,84141.0,251.0,221.857,41534.391,267.674,200.796,1002.867,2.992,2.644,0.86,4839.0,57.675,,,,,6422.0,76.543,,,,,189134.0,2.254,,,tests performed,32863786.0,25657561.0,7223341.0,94.0,1150873.0,686925.0,39.17,30.58,8.61,0.0,8187.0,556565.0,0.663,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56606,DEU,Europe,Germany,2021-05-06,3502672.0,17917.0,15947.571,84425.0,284.0,222.857,41747.942,213.551,190.077,1006.252,3.385,2.656,0.84,4766.0,56.805,,,,,6243.0,74.41,,,,,186973.0,2.229,,,tests performed,33858300.0,26431739.0,7448312.0,97.0,994514.0,693333.0,40.36,31.5,8.88,0.0,8264.0,550536.0,0.656,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56607,DEU,Europe,Germany,2021-05-07,3517762.0,15090.0,16056.714,84659.0,234.0,223.143,41927.798,179.856,191.378,1009.041,2.789,2.66,0.82,4672.0,55.685,,,,,6051.0,72.121,,,,,184811.0,2.203,,,tests performed,34752666.0,27091334.0,7687591.0,101.0,894366.0,705871.0,41.42,32.29,9.16,0.0,8413.0,549078.0,0.654,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56608,DEU,Europe,Germany,2021-05-08,3530887.0,13125.0,15283.857,84789.0,130.0,226.0,42084.233,156.435,182.167,1010.59,1.549,2.694,0.8,4607.0,54.91,,,,,5862.0,69.868,,,,,182650.0,2.177,,,tests performed,35179295.0,27365307.0,7841978.0,103.0,426629.0,718669.0,41.93,32.62,9.35,0.0,8566.0,550614.0,0.656,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56609,DEU,Europe,Germany,2021-05-09,3530887.0,0.0,14030.143,84844.0,55.0,221.714,42084.233,0.0,167.224,1011.246,0.656,2.643,0.78,4583.0,54.624,,,,,5634.0,67.151,,58159394.0,693.195,,180488.0,2.151,0.102,9.8,tests performed,35465992.0,27550406.0,7944646.0,103.0,286697.0,721707.0,42.27,32.84,9.47,0.0,8602.0,548522.0,0.654,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,35083.5,2.63,9.94,418.156174594062
56610,DEU,Europe,Germany,2021-05-10,3538208.0,7321.0,14288.857,85118.0,274.0,216.143,42171.492,87.258,170.307,1014.512,3.266,2.576,0.78,4582.0,54.612,,,,,5526.0,65.864,,,,,177288.0,2.113,,,tests performed,36057237.0,27951467.0,8138726.0,107.0,591245.0,741402.0,42.98,33.32,9.7,0.0,8837.0,557485.0,0.664,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56611,DEU,Europe,Germany,2021-05-11,3557904.0,19696.0,13658.143,85385.0,267.0,213.571,42406.246,234.754,162.79,1017.694,3.182,2.546,0.77,4460.0,53.158,,,,,5342.0,63.671,,,,,174089.0,2.075,,,tests performed,37147174.0,28756120.0,8427799.0,108.0,1089937.0,776323.0,44.28,34.27,10.04,0.0,9253.0,574379.0,0.685,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56612,DEU,Europe,Germany,2021-05-12,3564494.0,6590.0,11391.286,85451.0,66.0,187.143,42484.791,78.545,135.771,1018.481,0.787,2.231,0.74,4374.0,52.133,,,,,5171.0,61.633,,,,,170889.0,2.037,,,tests performed,38568324.0,29814954.0,8795968.0,110.0,1421150.0,814934.0,45.97,35.54,10.48,0.0,9713.0,593913.0,0.708,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56613,DEU,Europe,Germany,2021-05-13,3578125.0,13631.0,10779.0,85853.0,402.0,204.0,42647.258,162.466,128.474,1023.272,4.791,2.431,0.74,4255.0,50.715,,,,,4957.0,59.082,,,,,167689.0,1.999,,,tests performed,38998435.0,30086635.0,8957069.0,112.0,430111.0,734305.0,46.48,35.86,10.68,0.0,8752.0,522128.0,0.622,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56614,DEU,Europe,Germany,2021-05-14,3588502.0,10377.0,10105.714,86030.0,177.0,195.857,42770.94,123.682,120.449,1025.382,2.11,2.334,0.74,4179.0,49.809,,,,,4541.0,54.124,,,,,164489.0,1.961,,,tests performed,39757234.0,30622367.0,9187986.0,113.0,758799.0,714938.0,47.39,36.5,10.95,0.0,8521.0,504433.0,0.601,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56615,DEU,Europe,Germany,2021-05-15,3595872.0,7370.0,9283.571,86100.0,70.0,187.286,42858.782,87.842,110.65,1026.216,0.834,2.232,0.74,4090.0,48.748,,,,,4176.0,49.773,,,,,161289.0,1.922,,,tests performed,40158371.0,30862016.0,9353757.0,115.0,401137.0,711297.0,47.86,36.78,11.15,0.0,8478.0,499530.0,0.595,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
56616,DEU,Europe,Germany,2021-05-16,3602939.0,7067.0,10293.143,86166.0,66.0,188.857,42943.013,84.231,122.683,1027.003,0.787,2.251,0.74,4065.0,48.45,,,,,4102.0,48.891,,59266018.0,706.385,,158089.0,1.884,0.082,12.2,tests performed,40441015.0,31027708.0,9475443.0,115.0,282644.0,710718.0,48.2,36.98,11.29,0.0,8471.0,496757.0,0.592,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,35836.9,2.65,4.22,427.135861966734
