date,iso3166-2,region_code,confirmed_addition,population,cases_pc,RelativeHumiditySurface,SolarRadiation,Surfacepressure,TemperatureAboveGround,Totalprecipitation,UVIndex,WindSpeed
2021-01-02,SE-X,Gävleborg,27,287382,9.395160448462325e-05,92.785764,3981.128421,2385828.776652,-0.80425699999995,0.002168,0.0,1.746181
2021-01-01,SE-X,Gävleborg,33,287382,0.00011482973881453953,93.60122,17338.377605,2365769.84534,0.1129099999999994,0.002063,0.0,0.807866
2020-12-31,SE-X,Gävleborg,323,287382,0.001123939564760493,94.820167,11167.687812,2349816.730734,-0.956263999999976,0.004118,0.0,1.095123
2020-12-30,SE-X,Gävleborg,694,287382,0.002414904204160316,94.143518,572.499339,2337541.401614,-0.5617259999999646,0.006395,0.0,2.082984
2020-12-29,SE-X,Gävleborg,89,287382,0.00030969232589375814,95.706568,1.771169,2335006.310387,1.171625000000006,0.010684,0.0,2.978361
2020-12-28,SE-X,Gävleborg,257,287382,0.000894280087131414,90.912011,1431.022274,2332382.933445,1.4456440000000157,0.011292,0.0,4.46189
2020-12-27,SE-X,Gävleborg,49,287382,0.0001705047636943163,92.253789,141.723419,2318997.702102,1.0636480000000006,0.006341,0.0,4.81214
2020-12-26,SE-X,Gävleborg,40,287382,0.00013918756219944185,89.608619,25928.60452,2355094.470454,-4.7678809999999885,0.001974,0.0,1.883907
2020-12-25,SE-X,Gävleborg,196,287382,0.0006820190547772652,79.439362,43292.185506,2376767.682988,-3.142595999999969,0.000308,0.0,3.790121
2020-12-24,SE-X,Gävleborg,439,287382,0.0015275834951388745,85.167693,235205.543969,2358076.052467,-0.6031929999999761,0.000447,0.0,3.182992
2020-12-23,SE-X,Gävleborg,421,287382,0.0014649490921491255,90.390853,10390.420703,2342623.14339,0.037683000000015454,0.000296,0.0,2.32027
2020-12-22,SE-X,Gävleborg,82,287382,0.0002853345025088558,91.548852,305.819562,2350123.500914,1.991591000000028,0.006281,0.0,2.497636
2020-12-21,SE-X,Gävleborg,33,287382,0.00011482973881453953,88.339828,3751.12504,2364592.981876,4.233137999999997,0.000109,0.0,2.727815
2020-12-20,SE-X,Gävleborg,356,287382,0.0012387693035750325,89.924196,3310.047624,2369932.130749,4.5863879999999995,8.8e-05,0.0,3.184198
2020-12-19,SE-X,Gävleborg,352,287382,0.0012248505473550883,94.305168,946.942179,2367589.655726,3.537520000000029,0.000175,0.0,2.26225
2020-12-18,SE-X,Gävleborg,599,287382,0.0020843337439366417,93.745919,33760.100697,2367709.799574,0.07093400000002248,0.002414,0.0,1.469903
2020-12-17,SE-X,Gävleborg,968,287382,0.003368339005226493,94.21692,4498.706129,2378687.299117,-1.0722049999999967,0.006704,0.0,1.850099
2020-12-16,SE-X,Gävleborg,137,287382,0.00047671740053308834,91.279196,125090.212138,2366315.409001,0.09668500000003633,4.5e-05,0.0,1.861915
2020-12-15,SE-X,Gävleborg,40,287382,0.00013918756219944185,95.036249,1038.27995,2358467.90329,2.2441180000000145,0.004999,0.0,2.189114
2020-12-14,SE-X,Gävleborg,54,287382,0.0001879032089692465,90.763509,37705.916731,2376437.096253,-0.31229999999999336,0.001642,0.0,2.173926
2020-12-13,SE-X,Gävleborg,22,287382,7.655315920969302e-05,95.280239,4115.968989,2378151.813433,1.144565,0.002081,0.0,1.24643
2020-12-12,SE-X,Gävleborg,43,287382,0.00014962662936439999,95.504685,967.010995,2374867.903823,0.6142810000000054,0.003844,0.0,1.647264
2020-12-11,SE-X,Gävleborg,355,287382,0.0012352896145200465,90.026287,3976.03845,2376848.784724,-1.0266749999999547,0.002067,0.0,2.504806
2020-12-10,SE-X,Gävleborg,374,287382,0.0013014037065647813,91.280312,15298.136461,2386889.115519,0.4515480000000025,0.000747,0.0,1.85653
2020-12-09,SE-X,Gävleborg,338,287382,0.0011761349005852838,90.990454,14661.467455,2388504.973881,0.40230200000002014,0.001141,0.0,1.869188
2020-12-08,SE-X,Gävleborg,368,287382,0.001280525572234865,89.120331,1174.987051,2383901.846939,1.1069360000000188,0.001323,0.0,2.500108
2020-12-07,SE-X,Gävleborg,59,287382,0.00020530165424417673,94.429101,486.549736,2377477.355468,2.818097000000023,0.000884,0.0,2.603221
2020-12-06,SE-X,Gävleborg,58,287382,0.0002018219651891907,94.758989,85.986843,2372873.743375,2.2034419999999955,0.003542,0.0,1.05134
2020-12-05,SE-X,Gävleborg,239,287382,0.0008316456841416651,94.938769,13643.409319,2360781.74802,1.422077999999999,0.001353,0.0,0.848634
2020-12-04,SE-X,Gävleborg,284,287382,0.0009882316916160372,95.157036,1934.278026,2356112.359275,0.9602040000000329,0.008157,0.0,2.968333
2020-12-03,SE-X,Gävleborg,295,287382,0.0010265082712208836,88.222319,46978.669089,2365400.127094,0.25910900000002357,0.001704,0.0,3.399952
2020-12-02,SE-X,Gävleborg,289,287382,0.0010056301368909675,93.176693,47957.136035,2387145.525129,-3.3279569999999694,0.000142,0.0,2.158019
2020-12-01,SE-X,Gävleborg,205,287382,0.0007133362562721395,92.566278,516846.887993,2386741.433521,-2.8250419999999963,0.001291,0.0,1.541043
2020-11-30,SE-X,Gävleborg,30,287382,0.00010439067164958139,91.737155,12906.325303,2372987.370774,-4.2778469999999515,0.001343,0.0,1.656525
2020-11-29,SE-X,Gävleborg,178,287382,0.0006193846517875163,91.902898,127933.666935,2405842.941898,-6.280703999999957,0.000147,0.0,0.846653
2020-11-28,SE-X,Gävleborg,68,287382,0.00023661885573905117,92.764273,119028.82521,2409467.161209,-4.565426000000002,8.3e-05,0.0,0.922021
2020-11-27,SE-X,Gävleborg,237,287382,0.000824686306031693,93.390611,346068.611805,2392342.814042,-3.1225169999999594,5e-06,0.0,1.569008
2020-11-26,SE-X,Gävleborg,250,287382,0.0008699222637465116,89.795803,538711.191374,2367646.868946,0.010633000000041193,5.3e-05,0.0,2.064229
2020-11-25,SE-X,Gävleborg,194,287382,0.000675059676667293,89.839039,6731.569207,2353358.381435,4.224579000000006,0.001834,0.0,2.672665
2020-11-24,SE-X,Gävleborg,232,287382,0.0008072878607567628,87.80598,71454.171664,2360768.617575,-0.9309409999999616,0.000456,0.0,1.000745
2020-11-23,SE-X,Gävleborg,52,287382,0.00018094383085927443,64.216256,157085.155591,2347937.260585,2.5760120000000484,0.001097,0.0,4.381937
2020-11-22,SE-X,Gävleborg,11,287382,3.827657960484651e-05,70.729699,533407.73665,2324089.878313,2.987604000000033,0.00036,0.0,4.163249
2020-11-21,SE-X,Gävleborg,185,287382,0.0006437424751724185,88.757141,2059.3227,2346871.327292,1.0201220000000149,0.003867,0.0,3.720781
2020-11-20,SE-X,Gävleborg,195,287382,0.0006785393657222791,74.057159,1022016.012203,2375471.462001,-0.7000529999999685,0.00022,0.0,3.977081
2020-11-19,SE-X,Gävleborg,398,287382,0.0013849162438844464,77.169874,46100.972094,2315662.038303,1.6853770000000168,0.008305,0.0,5.396803
2020-11-18,SE-X,Gävleborg,60,287382,0.00020878134329916278,89.097575,49358.31102,2337916.625267,7.4015470000000505,0.002843,0.0,3.341521
2020-11-17,SE-X,Gävleborg,158,287382,0.0005497908706877954,85.817822,98214.860807,2349422.118337,7.2065580000000296,0.002457,0.0,3.538552
2020-11-16,SE-X,Gävleborg,10,287382,3.479689054986046e-05,89.305461,10309.653031,2351171.362321,8.226342000000045,0.001074,0.0,4.148249
2020-11-15,SE-X,Gävleborg,82,287382,0.0002853345025088558,91.782584,34448.428067,2365158.548127,5.795688000000041,0.000751,0.0,3.024831
2020-11-14,SE-X,Gävleborg,65,287382,0.00022617978857409303,91.194131,30402.21415,2371160.452711,5.416463000000022,0.000939,0.0,2.286798
2020-11-13,SE-X,Gävleborg,163,287382,0.0005671893159627256,92.022025,134042.013618,2384254.204995,4.148409000000015,0.001075,0.0,1.919694
2020-11-12,SE-X,Gävleborg,134,287382,0.00046627833336813023,87.772451,46760.067984,2394173.288075,3.596981000000028,0.000382,0.0,1.598274
2020-11-11,SE-X,Gävleborg,196,287382,0.0006820190547772652,88.116533,171045.222673,2401228.650168,2.2935429999999997,0.000197,0.0,1.671577
2020-11-10,SE-X,Gävleborg,117,287382,0.00040712361943336746,92.319006,341720.000681,2412550.526119,-0.26495699999998124,0.000184,0.0,1.107849
2020-11-09,SE-X,Gävleborg,8,287382,2.7837512439888372e-05,89.540836,768744.58628,2408597.290512,1.4747540000000186,0.000236,0.0,1.301528
2020-11-08,SE-X,Gävleborg,57,287382,0.00019834227613420465,88.75324,871291.814171,2398443.858285,2.4820530000000076,3.6e-05,0.0,0.968987
2020-11-07,SE-X,Gävleborg,63,287382,0.00021922041046412092,85.083652,1354622.662599,2383187.496497,4.095518000000027,0.00021,0.0,1.723221
2020-11-06,SE-X,Gävleborg,72,287382,0.00025053761195899536,70.513571,1196640.170081,2387153.645218,9.081412,2e-06,0.0,2.630051
2020-11-05,SE-X,Gävleborg,101,287382,0.0003514485945535907,64.559636,2011482.426325,2364183.77018,6.981103000000019,0.000779,0.0,3.850128
2020-11-04,SE-X,Gävleborg,64,287382,0.00022270009951910698,79.70129,1178186.020199,2367286.404203,4.064171000000044,2e-06,0.0,2.72262
2020-11-03,SE-X,Gävleborg,123,287382,0.00042800175376328373,87.396218,1582899.73161,2350447.384785,4.7630700000000274,0.000356,0.0,2.195219
2020-11-02,SE-X,Gävleborg,5,287382,1.739844527493023e-05,89.4732,28187.308809,2315104.386461,10.153448000000026,0.007851,0.0,5.476399
2020-11-01,SE-X,Gävleborg,6,287382,2.087813432991628e-05,92.406781,2726.590392,2358938.096558,7.890226000000041,0.0031,0.0,4.593148
2020-10-31,SE-X,Gävleborg,58,287382,0.0002018219651891907,92.477897,30955.629559,2384975.500228,4.377811000000008,0.003515,0.0,1.373359
2020-10-30,SE-X,Gävleborg,37,287382,0.0001287484950344837,87.298512,833233.484951,2375299.426363,4.150936999999999,9.6e-05,0.0,1.183314
2020-10-29,SE-X,Gävleborg,53,287382,0.00018442351991426045,82.120419,512438.213905,2348690.671566,6.701080000000047,8.7e-05,0.0,2.455083
2020-10-28,SE-X,Gävleborg,29,287382,0.00010091098259459535,88.383047,73403.301501,2336311.771627,6.855938000000037,0.001864,0.0,3.476466
2020-10-27,SE-X,Gävleborg,55,287382,0.00019138289802423256,89.33252,298689.202804,2338823.100518,6.9103660000000104,0.00476,0.018276,2.171492
2020-10-26,SE-X,Gävleborg,2,287382,6.959378109972093e-06,91.594038,270604.765368,2343667.894076,7.10669200000001,0.001872,0.0,1.388668
2020-10-25,SE-X,Gävleborg,0,287382,0.0,94.223684,6224.22193,2342666.568763,5.447420000000022,0.002133,0.0,3.44935
2020-10-24,SE-X,Gävleborg,23,287382,8.003284826467906e-05,87.935679,1509939.468407,2351228.601127,-1.41033699999997,0.000328,0.092903,0.840433
2020-10-23,SE-X,Gävleborg,27,287382,9.395160448462325e-05,83.564203,3542621.860341,2347853.730886,-0.5369440000000054,0.001374,2.322266,2.231864
2020-10-22,SE-X,Gävleborg,22,287382,7.655315920969302e-05,94.367897,2875.476275,2333478.740557,3.8326660000000174,0.013056,0.0,2.13433
2020-10-21,SE-X,Gävleborg,10,287382,3.479689054986046e-05,95.190692,10849.181436,2345837.176744,3.881370000000004,0.003628,0.0,1.206893
2020-10-20,SE-X,Gävleborg,21,287382,7.307347015470698e-05,92.130602,6436.526909,2375202.282288,-0.13498099999998203,0.0116,0.00792,1.642252
2020-10-19,SE-X,Gävleborg,1,287382,3.4796890549860465e-06,65.013757,2108105.944563,2368567.186339,0.48376400000000785,9e-05,3.046299,3.894172
2020-10-18,SE-X,Gävleborg,1,287382,3.4796890549860465e-06,63.352084,2473928.822285,2347571.837268,1.4544250000000147,0.000365,1.352726,4.704431
2020-10-17,SE-X,Gävleborg,9,287382,3.131720149487442e-05,72.424669,3583240.89834,2366085.929638,4.294465000000002,0.0002,3.743527,2.684493
2020-10-16,SE-X,Gävleborg,15,287382,5.2195335824790696e-05,79.446005,1683313.646017,2397406.132653,5.748564000000044,0.000657,1.579044,2.109481
2020-10-15,SE-X,Gävleborg,12,287382,4.175626865983256e-05,77.582373,3561052.016943,2398345.917834,6.002426000000014,0.000343,3.976546,3.065705
2020-10-14,SE-X,Gävleborg,6,287382,2.087813432991628e-05,81.531207,2292471.878693,2408832.41654,3.4122430000000463,4e-05,2.839781,2.587043
2020-10-13,SE-X,Gävleborg,18,287382,6.263440298974884e-05,82.877027,1607846.223919,2392866.596863,4.988528000000031,0.00015,1.619555,2.649014
2020-10-12,SE-X,Gävleborg,0,287382,0.0,89.362906,856652.967331,2366055.993147,5.398930000000007,0.003465,0.568992,2.545873
2020-10-11,SE-X,Gävleborg,0,287382,0.0,91.155589,1007381.863506,2366547.729592,6.3453870000000165,0.011227,1.182455,2.023292
2020-10-10,SE-X,Gävleborg,14,287382,4.871564676980465e-05,88.007216,1892266.411638,2368936.162275,6.876660000000015,0.006411,4.016753,1.39335
2020-10-09,SE-X,Gävleborg,17,287382,5.915471393476279e-05,87.876255,1791206.494403,2350803.306199,8.362340000000017,0.006249,2.001218,2.389611
2020-10-08,SE-X,Gävleborg,3,287382,1.043906716495814e-05,90.626199,1023565.71518,2352716.102802,10.114644999999996,0.003911,1.864453,1.748287
2020-10-07,SE-X,Gävleborg,18,287382,6.263440298974884e-05,90.550546,1601080.881454,2347101.777795,10.621608000000037,0.007554,2.272312,2.695824
2020-10-06,SE-X,Gävleborg,26,287382,9.047191542963721e-05,96.088997,11917.680914,2340766.946467,9.414575000000013,0.01332,1.089248,2.646503
2020-10-05,SE-X,Gävleborg,0,287382,0.0,91.741208,1508196.066459,2361226.858742,10.580887000000018,0.007,2.338105,1.979489
2020-10-04,SE-X,Gävleborg,0,287382,0.0,93.326988,10754.99378,2366012.928419,10.771528000000046,0.00678,2.226927,4.544973
2020-10-03,SE-X,Gävleborg,20,287382,6.959378109972092e-05,88.663102,774027.762102,2386274.061148,10.278069000000016,0.000466,2.269266,2.996804
2020-10-02,SE-X,Gävleborg,12,287382,4.175626865983256e-05,91.742529,774822.254617,2392236.339171,9.774442000000022,0.00018,1.12184,2.667814
2020-10-01,SE-X,Gävleborg,16,287382,5.5675024879776744e-05,91.008536,831834.561481,2389233.774063,9.685855000000004,0.000335,2.898873,2.016484
2020-09-30,SE-X,Gävleborg,7,287382,2.4357823384902324e-05,89.515646,2085480.688599,2387276.544472,10.599062000000004,0.000194,3.881206,1.087181
2020-09-29,SE-X,Gävleborg,18,287382,6.263440298974884e-05,94.582936,66229.176637,2385509.11689,9.652903000000038,0.000361,1.42979,0.941588
2020-09-28,SE-X,Gävleborg,2,287382,6.959378109972093e-06,96.457755,786174.812352,2386329.090085,8.929358000000036,0.000293,2.723424,1.751609
2020-09-27,SE-X,Gävleborg,0,287382,0.0,96.598283,165713.805101,2388262.362245,8.245293000000004,0.000312,1.116052,3.142141
2020-09-26,SE-X,Gävleborg,15,287382,5.2195335824790696e-05,93.527584,31339.237791,2368336.224337,7.449369000000047,0.023856,2.745964,3.990854
2020-09-25,SE-X,Gävleborg,21,287382,7.307347015470698e-05,72.333293,4198666.33148,2356992.235836,9.937876000000017,0.000234,8.14834,2.5348
2020-09-24,SE-X,Gävleborg,12,287382,4.175626865983256e-05,83.709741,2994942.821681,2339845.90763,11.802412000000004,0.001951,7.394152,2.83405
2020-09-23,SE-X,Gävleborg,12,287382,4.175626865983256e-05,78.903913,2169714.785876,2342043.385851,12.770302000000015,0.003399,6.966189,2.730235
2020-09-22,SE-X,Gävleborg,7,287382,2.4357823384902324e-05,71.907021,2977857.090771,2351494.419281,11.611503000000027,0.000111,8.400548,2.228215
2020-09-21,SE-X,Gävleborg,6,287382,2.087813432991628e-05,72.44377,2164974.915207,2356255.032668,12.143372999999997,0.0,10.856838,3.45118
2020-09-20,SE-X,Gävleborg,3,287382,1.043906716495814e-05,76.733905,5028571.791349,2380961.756244,8.470153000000039,2e-06,10.885775,1.863702
2020-09-19,SE-X,Gävleborg,3,287382,1.043906716495814e-05,68.954121,9488479.704234,2397803.778099,7.83266100000003,0.0,11.865672,2.425957
2020-09-18,SE-X,Gävleborg,7,287382,2.4357823384902324e-05,62.299961,5808775.549193,2390850.079348,10.956120999999996,4e-06,10.697837,2.718108
2020-09-17,SE-X,Gävleborg,5,287382,1.739844527493023e-05,64.562554,8917553.619098,2401810.250838,7.58262400000001,0.0,11.734998,4.005855
2020-09-16,SE-X,Gävleborg,2,287382,6.959378109972093e-06,73.998904,2430956.165759,2375519.511879,9.85126200000002,0.00066,6.289979,5.561634
2020-09-15,SE-X,Gävleborg,13,287382,4.5235957714818606e-05,80.015589,728421.638788,2390935.131892,11.015535999999997,0.002537,5.646055,1.664477
2020-09-14,SE-X,Gävleborg,4,287382,1.3918756219944186e-05,75.683882,5619730.347358,2381478.842979,11.424058000000002,0.000213,10.919281,1.075263
2020-09-13,SE-X,Gävleborg,8,287382,2.7837512439888372e-05,61.762065,10919955.402071,2358678.089857,10.455070000000035,2e-06,12.400548,3.045686
2020-09-12,SE-X,Gävleborg,7,287382,2.4357823384902324e-05,77.988566,1408613.342237,2343574.259976,11.070592000000033,0.001525,9.460859,3.316097
2020-09-11,SE-X,Gävleborg,0,287382,0.0,66.380579,7718354.740634,2361272.807265,10.046029000000033,0.000941,13.957661,2.488494
2020-09-10,SE-X,Gävleborg,3,287382,1.043906716495814e-05,63.022751,6852707.004417,2360290.141486,8.921901000000048,5e-06,14.321048,4.227304
2020-09-09,SE-X,Gävleborg,8,287382,2.7837512439888372e-05,82.887124,2874084.84336,2346135.436948,9.480289000000027,0.002524,9.42583,2.184204
2020-09-08,SE-X,Gävleborg,7,287382,2.4357823384902324e-05,76.857503,8838838.027719,2352581.094959,11.748144000000025,0.003314,14.758453,2.194263
2020-09-07,SE-X,Gävleborg,9,287382,3.131720149487442e-05,69.524685,7389782.01622,2367244.449436,11.830625999999995,0.001996,14.676515,2.292271
2020-09-06,SE-X,Gävleborg,0,287382,0.0,79.035171,7294262.655193,2356563.791121,10.120824000000027,0.000641,15.88943,1.556973
2020-09-05,SE-X,Gävleborg,3,287382,1.043906716495814e-05,72.580175,10151235.109047,2346353.41555,12.305829000000017,0.000332,16.952178,3.01177
2020-09-04,SE-X,Gävleborg,2,287382,6.959378109972093e-06,84.716096,4655438.821124,2356574.043405,13.767691000000013,0.001589,9.881206,2.005055
2020-09-03,SE-X,Gävleborg,6,287382,2.087813432991628e-05,90.215643,1532731.272807,2376350.063966,12.197959000000026,0.002001,6.199208,1.330063
2020-09-02,SE-X,Gävleborg,9,287382,3.131720149487442e-05,74.882269,9588724.263174,2397860.126637,11.649171000000024,4.2e-05,19.118489,1.585474
2020-09-01,SE-X,Gävleborg,2,287382,6.959378109972093e-06,70.83694,11851607.632653,2398495.79272,11.24767300000002,7e-06,19.978678,1.682166
2020-08-31,SE-X,Gävleborg,1,287382,3.4796890549860465e-06,79.783648,2697166.954691,2381922.75495,8.886942000000033,0.000629,8.170271,3.395305
2020-08-30,SE-X,Gävleborg,3,287382,1.043906716495814e-05,87.357469,3139847.18375,2368297.430399,9.819393000000048,0.008435,8.310691,2.060345
2020-08-29,SE-X,Gävleborg,1,287382,3.4796890549860465e-06,81.430613,5930592.55201,2364562.406336,11.213450000000023,0.002948,11.89004,1.63985
2020-08-28,SE-X,Gävleborg,4,287382,1.3918756219944186e-05,72.213178,5762909.273683,2369588.68375,10.360442000000035,0.000265,16.755407,1.364146
2020-08-27,SE-X,Gävleborg,1,287382,3.4796890549860465e-06,69.621497,7979409.329577,2366375.793025,10.246256000000017,0.000113,16.311301,2.191762
2020-08-26,SE-X,Gävleborg,16,287382,5.5675024879776744e-05,69.967702,7839725.78541,2352198.230886,10.642556000000013,4.8e-05,19.138593,1.489386
2020-08-25,SE-X,Gävleborg,3,287382,1.043906716495814e-05,63.608411,11587761.481572,2351158.326911,10.705426000000045,5.6e-05,20.121535,1.850399
2020-08-24,SE-X,Gävleborg,0,287382,0.0,66.972113,12122409.164484,2350866.916844,10.968621000000041,0.000831,19.900396,2.260622
2020-08-23,SE-X,Gävleborg,1,287382,3.4796890549860465e-06,73.785387,5775019.915093,2339483.25099,15.238055000000031,0.006023,16.37679,2.860188
2020-08-22,SE-X,Gävleborg,8,287382,2.7837512439888372e-05,69.720005,8734842.223576,2347659.999162,18.803530000000023,0.00066,20.721596,4.052014
2020-08-21,SE-X,Gävleborg,5,287382,1.739844527493023e-05,74.292233,8225734.693421,2368071.857904,18.13123300000001,0.001703,20.01919,2.52192
2020-08-20,SE-X,Gävleborg,8,287382,2.7837512439888372e-05,74.368879,8700519.233628,2368640.901691,18.002492000000018,0.003155,21.877551,1.854113
2020-08-19,SE-X,Gävleborg,4,287382,1.3918756219944186e-05,69.74824,13443042.993908,2363095.193268,19.105951000000005,0.001251,24.147122,1.475517
2020-08-18,SE-X,Gävleborg,3,287382,1.043906716495814e-05,75.961888,13014842.831557,2365917.595416,17.675860999999998,0.001836,24.120012,1.447663
2020-08-17,SE-X,Gävleborg,5,287382,1.739844527493023e-05,66.323203,14726774.325008,2379962.369022,15.620030000000042,0.000245,24.748096,1.815875
2020-08-16,SE-X,Gävleborg,0,287382,0.0,66.525197,12192192.152604,2381102.520256,18.27829200000002,6.8e-05,25.685349,1.715778
2020-08-15,SE-X,Gävleborg,3,287382,1.043906716495814e-05,68.044198,14434028.172403,2377319.130978,19.52642400000002,4.8e-05,26.809016,1.304395
2020-08-14,SE-X,Gävleborg,10,287382,3.479689054986046e-05,77.089234,9705703.510356,2374938.134024,18.471112000000005,0.000854,25.478526,1.310411
2020-08-13,SE-X,Gävleborg,8,287382,2.7837512439888372e-05,74.236433,11355044.320134,2384002.305361,16.669587000000035,0.002739,27.872982,1.737852
2020-08-12,SE-X,Gävleborg,9,287382,3.131720149487442e-05,72.672891,11131293.381359,2392469.14438,17.44642700000003,0.000971,23.426439,1.635836
2020-08-11,SE-X,Gävleborg,14,287382,4.871564676980465e-05,67.318816,11056998.079653,2406087.301249,15.499324000000001,0.000165,28.428571,2.150984
2020-08-10,SE-X,Gävleborg,0,287382,0.0,64.161685,18225626.368565,2405582.385318,14.701051000000007,0.0,28.721596,1.510384
2020-08-09,SE-X,Gävleborg,0,287382,0.0,59.624301,16473010.993147,2400649.157935,16.01871,5.7e-05,28.629302,2.829506
2020-08-08,SE-X,Gävleborg,19,287382,6.611409204473488e-05,59.586382,14113856.69997,2391943.878541,21.899144000000035,9e-06,29.014012,2.645467
2020-08-07,SE-X,Gävleborg,1,287382,3.4796890549860465e-06,63.806542,13572728.917454,2399838.938699,21.096037000000024,7.5e-05,29.464514,2.187244
2020-08-06,SE-X,Gävleborg,9,287382,3.131720149487442e-05,73.595347,2758581.825008,2388111.735455,18.709247000000005,0.000447,20.888212,2.196674
2020-08-05,SE-X,Gävleborg,2,287382,6.959378109972093e-06,70.217653,7596104.189309,2369439.307265,14.254772000000003,0.000175,25.220225,2.846609
2020-08-04,SE-X,Gävleborg,4,287382,1.3918756219944186e-05,65.196649,8822124.601432,2363699.395218,14.238801000000024,2.3e-05,28.248249,1.90887
2020-08-03,SE-X,Gävleborg,0,287382,0.0,70.232056,11463546.985836,2351197.596634,16.315809,0.001438,25.402376,3.023166
2020-08-02,SE-X,Gävleborg,0,287382,0.0,67.072315,10802558.316631,2359286.874581,19.084365000000048,0.00158,27.821505,2.086344
2020-08-01,SE-X,Gävleborg,5,287382,1.739844527493023e-05,66.35819,14193982.309168,2381077.861636,18.594078000000025,7e-06,32.334146,1.698921
2020-07-31,SE-X,Gävleborg,4,287382,1.3918756219944186e-05,79.491294,11547844.779775,2382612.502818,16.032353,0.00098,20.157783,2.065593
2020-07-30,SE-X,Gävleborg,3,287382,1.043906716495814e-05,89.665574,2241316.049393,2352729.186872,13.249383000000023,0.016291,17.219312,3.497189
2020-07-29,SE-X,Gävleborg,5,287382,1.739844527493023e-05,77.300032,11110604.60859,2348285.706595,14.491950000000031,0.002453,27.235151,2.496808
2020-07-28,SE-X,Gävleborg,4,287382,1.3918756219944186e-05,81.620625,8892448.299878,2361350.954843,14.874602000000039,0.00809,21.269875,2.638674
2020-07-27,SE-X,Gävleborg,1,287382,3.4796890549860465e-06,72.568631,9281200.33247,2372824.48675,16.823102000000006,0.007527,25.658849,2.731261
2020-07-26,SE-X,Gävleborg,0,287382,0.0,68.232957,9153122.766753,2368052.515002,15.914040999999997,0.000999,27.700579,2.648279
2020-07-25,SE-X,Gävleborg,7,287382,2.4357823384902324e-05,71.598065,8868972.761422,2357637.783125,13.256432000000018,0.000331,23.940603,2.077998
2020-07-24,SE-X,Gävleborg,9,287382,3.131720149487442e-05,79.724351,965876.181128,2346197.772312,10.463184000000012,0.007586,15.410295,3.835799
2020-07-23,SE-X,Gävleborg,23,287382,8.003284826467906e-05,55.434356,6890533.380445,2356773.09435,12.36797800000005,0.002452,23.084983,5.081671
2020-07-22,SE-X,Gävleborg,11,287382,3.827657960484651e-05,58.516086,17561269.194639,2369313.069144,12.196729000000005,0.000546,28.873591,4.223669
2020-07-21,SE-X,Gävleborg,13,287382,4.5235957714818606e-05,69.015681,7434933.24703,2367012.678038,12.687841000000049,0.000599,23.442278,3.885118
2020-07-20,SE-X,Gävleborg,1,287382,3.4796890549860465e-06,87.724537,2556541.122487,2365721.618337,15.780439000000001,0.013577,20.000305,1.62655
2020-07-19,SE-X,Gävleborg,6,287382,2.087813432991628e-05,71.333739,6737700.576835,2376816.690299,18.42096300000003,0.000939,24.541273,2.919744
2020-07-18,SE-X,Gävleborg,15,287382,5.2195335824790696e-05,71.730583,3668423.33129,2380102.433902,17.55187600000005,0.001168,17.69601,3.057195
2020-07-17,SE-X,Gävleborg,10,287382,3.479689054986046e-05,59.493529,17996081.339933,2376426.868946,18.84340400000002,0.000435,34.895218,3.396566
2020-07-16,SE-X,Gävleborg,10,287382,3.479689054986046e-05,77.121353,12384865.764697,2377723.795461,16.648625000000038,0.001753,28.083765,1.726126
2020-07-15,SE-X,Gävleborg,20,287382,6.959378109972092e-05,86.966345,5508800.9826,2374654.211773,14.123711000000014,0.004812,15.628084,1.658544
2020-07-14,SE-X,Gävleborg,8,287382,2.7837512439888372e-05,72.453619,7113288.40763,2374145.615215,12.989604000000043,0.001494,23.307036,1.681824
2020-07-13,SE-X,Gävleborg,20,287382,6.959378109972092e-05,62.713428,9299272.038684,2379851.47053,12.450918000000001,0.001074,31.099909,2.309553
2020-07-12,SE-X,Gävleborg,6,287382,2.087813432991628e-05,72.97281,13255066.137374,2378737.749162,12.165962000000036,0.003788,29.537313,1.916225
2020-07-11,SE-X,Gävleborg,86,287382,0.00029925325872879997,72.918078,12586481.928419,2366034.561681,12.937482000000045,0.00405,31.939689,1.477776
2020-07-10,SE-X,Gävleborg,33,287382,0.00011482973881453953,68.927098,18744272.777338,2363820.141639,12.384670000000028,0.001163,33.566555,1.646022
2020-07-09,SE-X,Gävleborg,25,287382,8.699222637465116e-05,66.567214,16831369.659458,2363492.029698,12.028453000000013,0.001279,32.856534,2.578683
2020-07-08,SE-X,Gävleborg,50,287382,0.00017398445274930232,79.19043,7755286.790892,2352309.383719,10.322789999999998,0.009242,27.159001,2.281233
2020-07-07,SE-X,Gävleborg,13,287382,4.5235957714818606e-05,69.184121,10216356.47944,2344796.228373,12.026977000000045,0.001779,21.606762,2.804535
2020-07-06,SE-X,Gävleborg,19,287382,6.611409204473488e-05,79.9258,8077670.427201,2312885.582927,11.994594000000006,0.008038,17.025282,3.72081
2020-07-05,SE-X,Gävleborg,49,287382,0.0001705047636943163,79.131198,6704170.490519,2328342.717332,12.032498000000032,0.014607,23.074322,3.033705
2020-07-04,SE-X,Gävleborg,13,287382,4.5235957714818606e-05,65.319428,12399562.599756,2346972.572723,12.082654000000048,0.002355,31.363387,2.109113
